operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
Devonport High School for Boys,,,,2LB,,school,Paradise Road,Paradise Road,,Devon,Plymouth,PL1 5QP,50.3740359,-4.16228,2020
Devon Primary SCITT,,,,D40,,scitt,c/o Trinity Primary School,Vernon Crescent,,Devon,Exeter,EX2 7GB,50.6965472,-3.4808317,2020
Devon Primary SCITT School Direct,,,,1Z9,,school,Tollards Training Centre,WESC Foundation,,Exeter,Topsham Road,EX2 6HA,50.7031036,-3.4949126,2020
Devon Secondary Teacher Training Group (DSTTG),,,,D41,,school,College House,Ashburton Road,,Devon,Newton Abbot,TQ12 1NH,50.532948,-3.620837399999999,2020
Deyes High School,,,,1CD,,school,Deyes High School,Deyes Lane,,Merseyside,Maghull,L31 6DE,53.5131069,-2.9393576,2020
Dial Park Primary School,,,,1W5,,school,Half Moon Lane,Offerton,,Stockport,,SK2 5LB,53.3942047,-2.1166436,2020
Diocese of Leeds BKCAT Alliance,,,,1ZX,,school,Cutsyke Road,,,West Yorkshire,Featherstone,WF7 6BD,53.6982201,-1.3636907,2020
Diocese of Middlesbrough Teaching School Alliance,,,,2C6,,school,Ampleforth College,Ampleforth,,York,,YO62 4ER,54.557059,-1.2393493,2020
Diocese of Salisbury Academy Trust,,,,294,,school,Swindon,,,Wiltshire,,SN4 8AZ,51.0854758,-1.8535573,2020
Diocese of Truro,,,,2E1,,school,Western Terrace,,,Falmouth,,TR11 4EP,50.2590018,-5.1237913,2020
Diocese of Truro,,,,224,,school,"Church House, Woodlands Court,","Truro Business Park,",,Cornwall,"Threemilestone, Truro",TR4 9NH,50.2590018,-5.1237913,2020
Dixons Multi-Academy Trust (DMAT),,,,1EP,,school,Dixons City Academy,Ripley Street,,West Yorkshire,Bradford,BD5 7RR,53.7808667,-1.7571813,2020
Djanogly City Academy,,,,1D4,,school,Sherwood Rise,Nottingham Road,,Nottingham,,NG7 7AR,52.9668028,-1.1635404,2020
Doncaster ITT Partnership,,,,D51,,scitt,Doncaster Council,"Civic Office, Waterdale",,South Yorkshire,Doncaster,DN1 3BU,53.5205744,-1.1305707,2020
Doncaster Partners in Learning TSA,,,,1RD,,school,Doncaster Council,"Civic Office, Waterdale",,South Yorkshire,Doncaster,DN1 3BU,53.52051789999999,-1.1308092,2020
Doncaster Regional Alliance for Teacher Training (Secondary),,,,1HD,,school,c/o Doncaster ITT Partnership,Civic Office,,Doncaster,Waterdale,DN1 3BU,53.5205744,-1.1305707,2020
Doncaster Regional Alliance for Teacher Training Secondary,,,,211,,school,c/o Doncaster ITT Partnership,Civic Office,,Doncaster,Waterdale,DN1 3BU,53.5205744,-1.1305707,2020
Doncaster Regional Alliance For Teacher Training Secondary,,,,2G3,,school,Doncaster Council,"Civic Office, Waterdale",,South Yorkshire,Doncaster,DN1 3BU,53.52051789999999,-1.1308092,2020
Dorridge Alliance,,,,2KX,,school,Dorridge Primary School,Hanbury Road,,West Midlands,Solihull,B93 8EU,52.377288,-1.750604,2020
Dorset Teacher Training Partnership,,,,D53,,school,Thomas Hardye School,Queen's Avenue,,Dorset,Dorchester,DT1 2ET,50.7083775,-2.4537026,2020
Dorset Teaching School Alliance,,,,1QW,,school,Thomas Hardye School,Queen's Avenue,,Dorchester,,DT1 2ET,50.7083775,-2.4537026,2020
Dove House School Academy Trust,,,,1SG,,scitt,Sutton Road,,,,Basingstoke,RG21 5SU,51.27480079999999,-1.0869765,2020
"Dover, Deal and Sandwich Partnership",,,,1CG,,school,Sandwich Technology School,,,Kent,Sandwich,CT13 0FA,51.2636376,1.3373475,2020
Downton CofE VA Primary School,,,,1WD,,school,Gravel Close,Downton,,,Salisbury,SP5 3LZ,50.9930573,-1.7531546,2020
Droitwich Spa High School and Sixth Form Centre,,,,141,,school,Briar Mill,,,Droitwich Spa,,WR9 0AA,52.2665572,-2.1680206,2020
Durand Academy,,,,1O6,,school,Hackford Road,Stockwell,,London,,SW9 0RD,51.4746415,-0.1157481,2020
Durants School,,,,1BL,,school,Durants School,4 Pitfield Way,,Enfield,,EN3 5BY,51.6632144,-0.04700070000000001,2020
Durham Schools Together,,,,2DP,,school,Cornforth Lane,Coxhoe,,Durham,Durham,DH6 4EJ,54.7108578,-1.5096263,2020
Durham SCITT,,,,D87,,scitt,The Work Place,Heighington Lane,,Co Durham,Newton Aycliffe,DL5 6AH,54.596066,-1.5756916,2020
Durham St Margaret's,,,,2FF,,school,St. Margaret's CE Primary School,Crossgate Peth,,Durham,Durham,DH1 4QB,54.77193459999999,-1.5870478,2020
Durham University,,,,D86,,hei,School of Education,Leazes Road,,County Durham,Durham,DH1 1TA,54.7779,-1.5657519,2020
Ealing Primary Teaching School Alliance,,,,1RW,,school,Ealing Primary Teaching School Alliance,"c/o Castlebar School, Hathaway Gardens",,London,Ealing,W13 0DH,51.52334099999999,-0.329389,2020
Ealing Teaching School Alliance,,,,1KV,,school,c/o Twyford CE High School,Twyford Crescent,,London,Acton,W3 9PP,51.50923299999999,-0.278027,2020
Early Foundations Teaching School Alliance,,,,2A9,,school,140 London Road,,,Kent,Northfleet,DA11 9JS,51.44234179999999,0.3492428,2020
Eastborough Junior Infant And Nursery School,,,,1NY,,school,Rockley Street,,,Dewsbury,,WF13 1NS,53.6934304,-1.6257231,2020
Eastbourne Area School Direct Alliance,,,,1J5,,school,Willingdon Community School,Lower Willingdon,,East Sussex,Eastbourne,BN20 9QX,50.8109812,0.2407602,2020
East Cheshire School Direct Partnership,,,,29Q,,school,"Rode Heath Primary School ",,,"Cheshire ",Rode Heath,ST7 3RY,53.1135429,-2.2888061,2020
Eastgate Academy,,,,2H2,,school,Eastgate Academy,Littleport Terrace,,Norfolk,King's Lynn,PE30 1QA,52.7556957,0.403616,2020
East Herts Partnership,,,,1VT,,school,Goffs Academy,Goffs Lane,,Waltham Cross,Cheshunt,EN7 5QW,51.7062891,-0.05755560000000001,2020
East Kent Learning Alliance,,,,2DG,,school," EKLA c/o Herne Infant School",Palmer Close,,Kent,Herne Bay,CT6 7AH,51.3504239,1.1382983,2020
East Lancashire Inclusion Partnership,,,,1NP,,school,Tor View School,Clod Lane,,Lancashire,Haslingden,BB4 6LR,53.6916646,-2.3115916,2020
East Lindsey ITT Partnership,,,,4E2,,scitt,"Coningsby St Michael's CofE Primary School, School Lane",,,Lincolnshire,Coningbsy,LN42ET,52.412463,0.7492719999999999,2020
East London Alliance SCITT,,,,24M,,scitt,Tollgate Primary School,Barclay Road,,London,,E13 8SA,51.519907,0.0339364,2020
East London Alliance SCITT (School Direct),,,,1RT,,school,Barclay Road,Plaistow,,London,London,E13 8SA,51.519907,0.0339364,2020
East London Early Years and Schools Partnership,,,,25U,,school,East London Early Years and Schools,"Partnership, Elkington road,",,London,Plaistow,E13 8LH,51.521288,0.0270019,2020
East London Teaching School Alliance,,,,1XC,,school,St Angela's Ursuline School,St George's Road,,London,Forest Gate,E7 8HU,51.5423675,0.0271681,2020
East Midland's Primary Catholic Academies,,,,2AE,,school,Piccadilly,,,,Nottingham,NG6 9FN,52.995741,-1.1875483,2020
East Midlands Teacher Training Partnership,,,,E31,,scitt,The West Bridgford School,Loughborough Road,,Nottingham,West Bridgford,NG2 7FA,52.9191327,-1.1392074,2020
East of England Teacher Training,,,,2B6,,scitt,East of England Teacher Training C/O Hartsholme Academy,Carrington Drive,,Lincolnshire,Lincoln,LN6 0DE,53.212893,-0.5797059,2020
East One Partnership,,,,E1P,,school,"Fagley Primary School ",Falsgrave Avenue,,West Yorkshire,Bradford,BD2 3PU,53.8100063,-1.7179656,2020
East Riding College,,,,E29,,school,Flemingate Centre,Armstrong Way,,East Yorkshire,Beverley,HU17 0GH,53.8407618,-0.4219314,2020
EAST SCITT,,,,3C6,,scitt,Ransom Road,,,Suffolk,Woodbridge,IP12 4JX,52.1005596,1.3038389,2020
East Sussex Teacher Training Partnership,,,,E37,,scitt,Robsack Wood Primary Academy,Whatlington Way,,East Sussex,St Leonards-on-Sea,TN38 9TE,50.8694915,0.5282960999999999,2020
East Sussex Teacher Training Partnership School Direct Salaried TH,,,,276,,school,Atlantic Drive,,,East Sussex,Eastbourne,BN23 5SW,50.7908182,0.3208348,2020
East Sussex Teacher Training Partnership SCITT IK,,,,24B,,school,Robsack Wood Primary Academy,Whatlington Way,,East Sussex,St Leonards-on-Sea,TN38 9TE,50.8694915,0.5282960999999999,2020
East Sussex Teacher Training Partnership SCITT RSW,,,,1CA,,school,Robsack Wood Primary Academy,Whatlington Way,,East Sussex,St Leonards-on-Sea,TN38 9TE,50.8692371,0.5283382,2020
Eastwood Park Academy Trust,,,,2G1,,school,Rayleigh Road,,,Essex,Leigh-on-Sea,SS9 5UU,51.5646462,0.6625757999999999,2020
Eatock School Direct,,,,2GV,,school,St George's Avenue,Westhoughton,,Lancashire,Bolton,BL5 2ER,53.53954599999999,-2.526981,2020
Eaton House the Manor School,,,,1VO,,school,The Manor,58 Clapham Common,,London,Northside,SW4 9RU,51.461519,-0.1511032,2020
EborHope Teaching Schools Alliance,,,,1DH,,school,Manor CE Academy,Millfield Lane Nether Poppleton,,North Yorkshire,York,YO26 6PA,53.9751173,-1.1367005,2020
Eden Learning Trust,,,,2LW,,school,Eden Learning Trust c/o Ferryhill Business and Enterprise College,Merrington Rd,,County Durham,"Ferryhill ",DL17 8RW,54.6841746,-1.5756336,2020
Edge Hill University,,,,E42,,hei,Edge Hill University,St Helens Road,,Lancashire,Ormskirk,L39 4QP,53.5596255,-2.8738368,2020
Edgewick Community Primary School,,,,1JZ,,school,Cross Road,Foleshill,,Coventry,,CV6 5GP,52.4322599,-1.4956556,2020
Educate Teacher Training,,,,E65,,scitt,The Priory,7 Market Place,,Lincolnshire,Grantham,NG31 6LJ,52.9133833,-0.6439592,2020
Education Teaching Alliance Lewisham,,,,1GA,,school,Fairlawn and Haseltine Federation,Fairlawn Primary School,,London,Honor Oak Road,SE23 3SB,51.4469073,-0.0546017,2020
Edwards Hall Primary School,,,,1YU,,school,Essex & Thames Primary SCITT - Edwards Hall Primary School,Macmurdo Road,,Southend- on-Sea,Leigh on Sea,SS9 5AQ,51.57245210000001,0.646863,2020
Edward Worlledge Community Junior School,,,,1AL,,school,Suffolk Road,,,Great Yarmouth,,NR31 0ER,52.5984081,1.7205117,2020
Eldon Infant School,,,,1QS,,school,Eldon Road,Edmonton,,London,,N9 8LG,51.63083349999999,-0.04998470000000001,2020
Eleanor Palmer Primary School,,,,14F,,school,Eleanor Palmer Primary School,Lupton Street,,,London,NW5 2JA,51.55463349999999,-0.1386946,2020
Eliot Bank Primary School,,,,17P,,school,Eliot Bank & Gordonbrock School Fed,Gordonbrock School,,London,"Amyruth Road, Brockley",SE4 1HQ,51.4365765,-0.0616931,2020
ELIP,,,,2KQ,,school,East Lancs Inclusion Partnership,"Tor View School, Clod Lane",,Lancashire,"Haslingden, Rossendale",BB4 6LR,53.6916646,-2.3115916,2020
Ellis Guilford School and Sports College,,,,1W1,,school,Ellis Guilford School,Bar Lane,,Nottingham,Basford,NG6 0HT,52.9796603,-1.1884234,2020
Ellison Boulters Church of England Primary School,,,,19X,,school,Sudbrooke Road,Scothern,,,Lincoln,LN2 2UZ,53.2814776,-0.4489103,2020
Elmhurst Teaching School Alliance,,,,15U,,school,"Elmhurst Primary School ",Upton Park Road,,London,Forest Gate,E7 8JY,51.539751,0.0292143,2020
Elmridge Primary School,,,,1V4,,school,Elmridge Primary School,Wilton Drive,,Cheshire,Hale Barns,WA15 0JF,53.3671921,-2.311577,2020
Elston Hall & St Bartholomew's Teaching School Alliance,,,,2JA,,school,Elston Hall Primary School,"Stafford Road, Fordhouses",,West Midlands,Wolverhampton,WV10 6NN,52.6231263,-2.1269889,2020
ELTSA School Direct,,,,2KB,,school,Hollins Lane,,,lancashire,Accrington,BB5 2QY,53.7384599,-2.3528148,2020
Emersons Green Primary School,,,,1CT,,school,Guest Avenue,Emersons Green,,Bristol,,BS16 7GA,51.4917582,-2.4824074,2020
Emmanuel Teaching School Alliance,,,,14U,,school,Emmanuel Teaching School Alliance,Consett Road,,Gateshead,Lobley Hill,NE11 0AN,54.9383303,-1.6421539,2020
Emmaus TSA,,,,149,,school,St Elphege's RC Schools,Mollison Drive,,Surrey,Wallington,SM6 9HY,51.35622799999999,-0.127815,2020
Encompass,,,,2FV,,school,Encompass/ Wymondham College,"Golf Links Road, Morley",,Norfolk,Wymondham,NR18 9SZ,52.5447372,1.0576585,2020
Encompass Learning Alliance (Berkshire),,,,18Q,,school,St Francis School,Coronation Road,,Ascot,,SL5 9HG,51.39734319999999,-0.6721722,2020
Encompass Learning Alliance Berkshire,,,,2GL,,school,St Francis Catholic Primary School,Coronation Road,,Berkshire,Ascot,SL5 9HG,51.39734319999999,-0.6721722,2020
ENCOMPASS The Inclusive Teaching School,,,,1OK,,school,Professional Development Centre,144 Woodside Road,,Norfolk,Norwich,NR7 9QL,52.6411409,1.3394824,2020
Endeavour Learning SCITT,,,,M70,,scitt,Tarleton Academy,"Hesketh Lane, Tarleton",,Lancashire,Preston,PR4 6AQ,53.685344,-2.8311858,2020
Endeavour TSA,,,,1QU,,school,Tidemill Academy,11 Giffin Street,,London,Deptford,SE8 4RJ,51.4778771,-0.0252467,2020
Enfield County School,,,,1E3,,school,Enfield County School,Holly Walk,,Middlesex,Enfield,EN2 6QG,51.6541866,-0.0835863,2020
Epinay Teaching School Partnership,,,,23J,,school,Clervaux Terrace,,,,Jarrow,NE32 5UP,54.9761183,-1.4838938,2020
e-Qualitas,,,,E69,,scitt,"6th Floor, 10 Lloyd's Avenue",,,London,London,EC3N 3AJ,51.5116168,-0.0776898,2020
Equals Trust,,,,3Q6,,school,"Tollerton Primary School, Burnside Grove",,,Nottinghamshire,Nottingham,NG12 4ET,52.901762,-1.0940888,2020
Equate Teaching School Alliance,,,,277,,school,Witham St Hughs Academy,Muntjac Way,,Lincolnshire,Lincoln,LN6 9WF,53.1501718,-0.6667187000000001,2020
Ernesettle Community School,,,,14Y,,school,Biggin Hill,Ernesettle,,Plymouth,,PL5 2RB,50.416597,-4.171834,2020
Esher CofE High School,,,,1OQ,,school,More Lane,,,Esher,,KT10 8AP,51.3749264,-0.3704048,2020
Esk Valley Alliance,,,,1XT,,school,Egton,,,North Yorkshire,Whitby,YO21 1UT,54.44968739999999,-0.8045319999999999,2020
Essendine Primary School Alliance,,,,1BV,,school,Essendine Primary School,Essendine Road,,London,Maida Vale,W9 2LR,51.5280296,-0.1949931,2020
Essex and Thames SCITT,,,,T25,,scitt,Essex & Thames Primary SCITT,Runwell Primary School,,Essex,"Canewdon Gardens, Runwell",SS11 7BJ,51.62277400000001,0.524909,2020
Essex Primary SCITT,,,,E73,,scitt,c/o Newlands Spring Primary School,Dickens Place,,Essex,Chelmsford,CM1 4UU,51.7545075,0.445427,2020
Essex School Direct,,,,1OS,,school,Essex School Direct,Chester Road,,Essex,Loughton,IG10 2LD,51.6623392,0.08448399999999999,2020
Essex Teacher Training,,,,E75,,scitt,ACL Harlow,Partridge Road,,Essex,Harlow,CM18 6TE,51.75747399999999,0.09748599999999999,2020
"everyonelearning@LimeTree,Hawthorns,MossleyHollins Teaching Partnership",,,,2A1,,school,Sunnyside Moss Campus,Lumb Lane,,Tameside,Audenshaw,M34 5SF,53.5193688,-2.0283413,2020
Excalibur TSA,,,,2BO,,school,St John's Marlborough,Granham Hill,,Wiltshire,Marlborough,SN8 4AX,51.4100025,-1.7352811,2020
Exceed Partnership,,,,278,,school,Exceed SCITT and Teaching Schools,Holybrook Training Campus,,West Yorkshire,Bradford,BD10 0EF,53.82497799999999,-1.7134422,2020
Exceed SCITT,,,,2EY,,scitt,Exceed SCITT,Copthorne Primary School,,Bradford,All Saints Road,BD7 3AY,53.78598419999999,-1.7731622,2020
Exeter Consortium,,,,1QX,,school,"Exwick Heights Primary School ",Exwick Lane,,Devon,Exeter,EX4 2FB,50.72933769999999,-3.5575769,2020
Exning Primary School,,,,1JM,,school,Exning Primary School,Oxford St,,,Exning,CB8 7EW,52.2657368,0.3690021,2020
Fairfax Academy,,,,9J3,,school,Room CBA 0.028,"Chancellor's Building, Keele University",,Staffordshire,Newcastle-Under-Lyme,ST5 5BG,52.5619363,-1.7981158,2020
Fairfield Infant School,,,,1VQ,,school,Fairfield Infant School,,,Suffolk,Felixstowe,IP11 9JB,51.9683099,1.3512112,2020
Fairfields Teaching School,,,,1L3,,school,Fairfields Teaching School Alliance,Trinity Avenue,,Northamptonshire,Northampton,NN2 6JN,52.2537089,-0.8883956,2020
Fakenham Academy Partnership,,,,2G8,,school,Fakenham Academy Partnership,Field Lane,,Norfolk,Fakenham,NR21 9QT,52.8400425,0.8452965,2020
Fareham and Gosport Primary SCITT,,,,25M,,scitt,Fareham and Gosport Primary SCITT,Harrison Primary School,,Fareham,Harrison Road,PO16 7EQ,50.8572125,-1.1799325,2020
Farlingaye & Kesgrave Teaching School Alliance,,,,1GN,,school,Main Road,Kesgrave,,Suffolk,Ipswich,IP5 2PB,52.1005596,1.3038389,2020
Fazakerley High School,,,,1OH,,school,Fazakerley High School,Sherwoods Lane,,,Liverpool,L10 1LB,53.4706293,-2.9253521,2020
Featherstone High School,,,,2LP,,school,11 Montague Waye,Southall,,Middlesex,London,UB2 5HF,51.4998933,-0.3868038,2020
Felsted Primary School,,,,14R,,school,Watch House Green,Felsted,,Essex,Dunmow,CM6 3EB,51.8628083,0.4517418,2020
Fenland Teaching School Alliance,,,,1XY,,school,High Street,Doddington,,Cambridgeshire,March,PE15 0TF,52.4968046,0.0633532,2020
Field Junior School,,,,1SV,,school,Watford Field Road,,,Watford,,WD18 0AZ,51.64965369999999,-0.3934049,2020
Field Lane J I & N School,,,,1UN,,school,Field Lane JI&N School,Albion Street,,Kirklees,Batley near Leeds,WF17 5AH,53.7096266,-1.6300412,2020
Five Towns ITT Partnership,,,,2FW,,school,Castleford Academy,Ferrybridge Road,,West Yorkshire,Castleford,WF10 4JQ,53.7249553,-1.341375,2020
Forest Hill Schools Partnership,,,,22D,,school,Dacres Road,Forest Hill,,London,,SE23 2XN,51.4336677,-0.0517066,2020
Forest Independent Primary Collegiate SCITT,,,,F82,,scitt,"Latton Green Primary Academy Site ","Riddings Lane ",,Essex,Harlow,CM18 7HT,51.74892329999999,0.1137553,2020
Forest Learning Alliance,,,,1HW,,school,Uplands Primary School and Nursery,Albion Road,,Berkshire,Sandhurst,GU47 9BP,51.34794609999999,-0.7987065,2020
Forest Of Galtres Anglican/Methodist Primary School,,,,1E1,,school,Station Lane,Shipton-by-Beningbrough,,York,,YO30 1AG,54.0201924,-1.1608777,2020
Forest Way Teaching School Alliance,,,,1L8,,school,Forest Way Teaching School Alliance,Warren Hills Road,,Leicestershire,Coalville,LE67 4UU,52.7291457,-1.3255531,2020
Forge TSA,,,,2HA,,school,"Forge TSA, Barnsley Road",Wath-upon-Dearne,,South Yorkshire,Rotherham,S63 6PY,53.5082828,-1.3603394,2020
Forsbrook CofE Controlled Primary School,,,,21Y,,school,Cheadle Road,Blythe Bridge,,Staffordshire,Stoke-on-Trent,ST11 9PW,52.9692245,-2.0600093,2020
Fort Pitt Grammar School,,,,1J8,,school,FPGSAT,Fort Pitt Grammar School,,Chatham,Fort Pitt Hill,ME4 6TJ,51.3807401,0.5146113999999999,2020
Forty Hill CofE Primary School,,,,2L8,,school,Forty Hill,,,Middlesex,Enfield,EN2 9EY,51.6709673,-0.061056,2020
Foxes Piece School,,,,22N,,school,Newfield Road,,,Buckinghamshire,Marlow,SL7 1JW,51.5759856,-0.7682011999999999,2020
Fox Primary School,,,,1J2,,school,Kensington Place,,,London,,W8 7PP,51.5072462,-0.1969936,2020
Framwellgate School Durham,,,,1BE,,school,Newton Drive,Framwellgate Moor,,Durham,,DH1 5BQ,54.7971923,-1.5852495,2020
Frank Wise School,,,,13Z,,school,Hornbeam Close,North Oxfordshire,,Banbury,,OX16 9RL,52.058209,-1.3528403,2020
Frederick Bird Primary School,,,,1VE,,school,Swan Lane,,,Coventry,,CV2 4QQ,52.4177103,-1.4899902,2020
Freebrough Academy,,,,22X,,school,Linden Road,Brotton,,North Yorkshire,Saltburn,TS12 2SJ,54.5692287,-0.9461253000000001,2020
Freemantle Church of England Community Academy,,,,13G,,school,Mansion Road,Freemantle,,Southampton,,SO15 3BQ,50.9116953,-1.4267315,2020
Friern Barnet School,,,,1J7,,school,Hemington Avenue,Friern Barnet,,London,,N11 3LS,51.615903,-0.154785,2020
Furley Park,,,,1YV,,school,Furley Park Primary Academy,Reed Crescent,,Ashford,Kingsnorth,TN23 3PA,51.114572,0.8734649999999999,2020
Future Stars TSA,,,,1BR,,school,Future Stars TSA,Queensbridge Primary School,,"Hackney, London",Queensbridge Road,E8 4ET,51.5398487,-0.07044979999999999,2020
Fylde Coast Teaching School SCITT,,,,252,,scitt,Fylde Coast Teaching School,Blackpool Sixth Form College,,Blackpool,Blackpool Old Road,FY3 7LR,53.8421039,-3.0052471,2020
Gateshead Primary SCITT,,,,G10,,scitt,Lobley Hill Primary School,Rothbury Gardens,,Tyne & Wear,Gateshead,NE11 0AT,54.9385085,-1.6360831,2020
Gateshead SCITT Alliance (Dunston Hill School Direct),,,,1AQ,,school,Dunston Hill Comm Primary School,Market lane,,Gateshead,Dunston,NE11 9NX,54.949611,-1.651971,2020
Gateshead SCITT Alliance (Falla Park School Direct),,,,1B3,,school,Falla Park Community Primary School,Falla Park Road,,Gateshead,Felling,NE10 9HP,54.9488201,-1.5743137,2020
Gateway Alliance (Midlands),,,,23E,,school,Mortimer Road,,,Warwickshire,Kenilworth,CV8 1FS,52.3351813,-1.5789184,2020
Gateway Teaching School Alliance,,,,1K3,,school,MILBY DRIVE,,,NUNEATON,,CV11 6JS,52.5418588,-1.4470813,2020
Gatley Primary School,,,,1OJ,,school,Hawthorn Road,Gatley,,Stockport,Cheadle,SK8 4NB,53.3903904,-2.2377869,2020
Gearies Primary School,,,,23D,,school,Waremead Road,Gants Hill,,London,Ilford,IG2 6TF,51.5799438,0.07045799999999999,2020
Geoffrey Field Junior School,,,,1QL,,school,"Geoffrey Field Junior School ","Exbourne Road ",,Berkshire,Reading,RG 2 8RH,51.4219373,-0.961783,2020
George Abbot SCITT,,,,G12,,scitt,George Abbot School,Woodruff Avenue,,Surrey,Guildford,GU1 1XX,51.2524787,-0.5453281999999999,2020
George Abbot SCITT School Direct,,,,1OV,,school,George Abbot School,Woodruff Avenue,,Surrey,Guildford,GU1 1XX,51.2524787,-0.5453281999999999,2020
George Spencer Academy SCITT,,,,1WQ,,scitt,George Spencer Academy,Arthur Mee Trust,,Nottingham,Stapleford,NG9 7EW,52.9209512,-1.2676247,2020
George Spencer Academy SCITT,,,,1HR,,scitt,George Spencer Academy,Arthur Mee Road,,Nottingham,Stapleford,NG9 7EW,52.9209512,-1.2676247,2020
George Stephenson Teaching School Alliance,,,,21R,,school,Southgate,Killingworth,,Tyne and Wear,Newcastle-upon-Tyne,NE12 6SA,55.0331184,-1.5667339,2020
Giffards Primary School,,,,2BR,,school,Essex & Thames Primary SCITT,Queen Elizabeth Drive,,Essex,Corringham,SS177TJ,51.5285279,0.4474849,2020
Gipsey Bridge Academy,,,,1F7,,school,ISIS Academies Trust,Greengate Lane Academy,,Sheffield,Greengate Lane,S35 3GT,53.4707693,-1.4839586,2020
Gipsy Hill Federation,,,,1BC,,school,Kingswood Primary School Upper Site,188 Gipsy Road,,London,,SE27 9RD,51.4269176,-0.0898033,2020
Gladesmore Community School,,,,1FW,,school,Gladesmore Community School,Crowland Road,,London,Tottenham,N15 6EB,51.5808229,-0.06606229999999999,2020
Glapton Primary and Nursery School,,,,16V,,school,Glapton Lane,Clifton,,Nottingham,,NG11 8EA,52.9063058,-1.1838251,2020
Glen Hills Primary School,,,,158,,school,Featherby Drive,Glen Parva,,Leicestershire,Leicester,LE2 9NY,52.5868332,-1.1687045,2020
Glenthorne High School,,,,17J,,school,270 Sutton Common Road,,,Surrey,Sutton,SM3 9PS,51.3808519,-0.2002411,2020
GLF Schools' Teacher Training,,,,2B4,,scitt,c/o Glyn School,The Kingsway,,Surrey,Epsom,KT17 1NB,51.3433938,-0.255813,2020
Gloucestershire Initial Teacher Education Partnership (GITEP),,,,G48,,scitt,"Unit 23, The Steadings Business Centre",Maisemore,,Glos,Gloucester,GL2 8EY,51.8929519,-2.2713547,2020
Gloucestershire Initial Teacher Education Partnership (School Direct),,,,1D3,,school,Stroud Road,Tuffley,,Gloucester,,GL4 0DD,51.82844069999999,-2.2448341,2020
Glyn School,,,,1HV,,school,GLF Schools' Teacher Training,"C/o Glyn School, The Kingsway",,Surrey,Ewell,KT17 1NB,51.3433938,-0.255813,2020
Godalming Learning Partnership,,,,2JT,,school," The Headteacher, The Chandler CofE Junior School","Middlemarch, Roke lane",,Surrey,Witley,GU8 5PB,51.1527684,-0.6490720999999999,2020
Golborne Trinity,,,,A7D,,school,"Golborne High School, Lowton Road",,,Cheshire,Warrington,WA3 3EL,53.4804863,-2.5884647,2020
Goldington Academy,,,,2DM,,school,Goldington Academy,Haylands Way,,Bedfordshire,Bedford,MK41 9BX,52.144792,-0.444047,2020
Goldington Green Academy,,,,1D2,,school,Goldington Green,,,Bedford,,MK41 0DP,52.14084099999999,-0.4275793,2020
"Goldsmiths, University of London",,,,G56,,hei,New Cross,,,London,Lewisham,SE14 6NW,51.47427099999999,-0.035408,2020
Gorseland Primary School,,,,212,,school,Deben Avenue,Martlesham Heath,,Suffolk,Ipswich,IP5 3QR,52.06330269999999,1.2629557,2020
Gorsemoor Primary School,,,,1SZ,,school,Gorsemoor Road,Heath Hayes,,Cannock,,WS12 3TG,52.6902911,-1.9912214,2020
Gorse SCITT,,,,1N1,,scitt,c/o The Bruntcliffe Academy,Bruntcliffe Lane,,"Leeds, Yorkshire",Leeds,LS27 0LZ,53.7456147,-1.619312,2020
Gorsey Bank Partnership,,,,1YW,,school,Altrincham Road,,,,Wilmslow,SK9 5NQ,53.32827340000001,-2.2477774,2020
Gosport and Fareham Multi-Academy Trust,,,,1AS,,school,Bay House School,Gomer Lane,,Gosport,Alverstoke,PO12 2QP,50.7882906,-1.1644908,2020
Grange Park Primary School,,,,1S5,,school,Swan Street,,,Tyne and Wear,Sunderland,SR5 1EA,54.9197139,-1.3890625,2020
Grantham and South Lincolnshire ITT Partnership,,,,2DU,,school,Grantham and South Lincolnshire ITT Partnership,"Little Gonerby CofE Infant School, Sandon Road",,Grantham,Grantham,NG31 9AZ,52.9170727,-0.6329572,2020
Graveney School,,,,177,,school,Welham Road,Tooting,,London,,SW17 9BU,51.4233644,-0.1520475,2020
Grazebrook Primary School,,,,18Y,,school,Grazebrook Primary School,Lordship Road,,London,Stoke Newington,N16 0QP,51.5644404,-0.08287800000000001,2020
Great Sankey Teaching School Alliance,,,,1L2,,school,Great Sankey High School,Barrow Hall Lane,,Warrington,Great Sankey,WA5 3AA,53.4002972,-2.660649,2020
Great Torrington School,,,,2HJ,,school,Great Torrington School,Calvesford Road,,Devon,Torrington,EX38 7DJ,50.9550942,-4.1345667,2020
Great Yarmouth High School,,,,1SQ,,school,Salisbury Road,,,,Great Yarmouth,NR30 4LS,52.61970700000001,1.735566,2020
Greenbank Primary Liverpool,,,,2EP,,school,"Greenbank Primary School, Mossley Avenue",,,"Merseyside ",Liverpool,L18 1JB,53.3892726,-2.9255011,2020
Greengate Lane Academy,,,,243,,school,Greengate Lane,High Green,,South Yorkshire,Sheffield,S35 3GT,53.4707693,-1.4839586,2020
Greenholm Primary School,,,,19R,,school,Greenholm Primary School,Greenholm Road,,Birmingham,Great Barr,B44 8HS,52.5364428,-1.8926708,2020
